Country,FigTimeBin,LocationIsland,ReefSiteLocality,Lat,Long,StartYearAD,EndYearAD,StudyDepth,ApalmPres,AcervPres,BranchPoriPres,AgarPres,CavPres,ColpPres,DiplPres,MadrPres,MeanPres,MillPres,OrbiPres,PastrPres,SidePres,StephPres
Belize,2005-2011,Meso American,Tobacco,17.1966,-88.05115,2011,NA,13.5,0,1,1,1,1,0,1,1,0,1,1,1,1,0
Belize,2005-2011,Meso American,Hol Chan,17.955555,-87.915033,2011,NA,13.5,0,1,1,1,0,1,0,0,0,0,1,1,0,0
USVI,1970-1979,St. Croix,Robin Bay,17.78333333,-64.61666667,1977,NA,3 to 6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1970-1979,Lower Keys,Long Key Reef,24.531217,-81.485918,1975,NA,6.1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
Florida,1970-1979,Lower Keys,Long Key Reef,24.531217,-81.485918,1975,NA,9.1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
Florida,1970-1979,Lower Keys,Long Key Reef,24.531217,-81.485918,1975,NA,11.4,0,1,1,1,1,1,1,1,0,1,1,1,1,1
Florida,1970-1979,Lower Keys,Long Key Reef,24.531217,-81.485918,1975,NA,4.7,0,1,1,1,1,0,1,0,0,1,0,1,1,0
Florida,1970-1979,Upper Keys,Carysfort Reef,24.531217,-81.485918,1975,NA,5.7,0,0,1,1,0,0,0,0,0,1,1,1,1,1
Florida,1970-1979,Upper Keys,Carysfort Reef,24.531217,-81.485918,1975,NA,14.1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
Florida,1970-1979,Upper Keys,Carysfort Reef,24.531217,-81.485918,1975,NA,19,0,0,1,1,1,1,0,1,0,1,1,1,1,1
Florida,1980-1984,Upper Keys,Carysfort Reef,24.531217,-81.485918,1982,NA,5.7,0,0,1,1,0,1,0,0,0,1,1,1,1,0
Florida,1980-1984,Upper Keys,Carysfort Reef,24.531217,-81.485918,1982,NA,14.1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
Florida,1980-1984,Upper Keys,Carysfort Reef,24.531217,-81.485918,1982,NA,19,0,0,1,1,1,1,0,1,0,1,1,1,1,1
Jamaica,1970-1979,Discovery Bay,Dancing Lady,18.47023333,-77.39475556,1972,NA,13,0,1,0,0,1,0,0,NA,NA,0,1,0,1,NA
Jamaica,1970-1979,Discovery Bay,Dancing Lady,18.47023333,-77.39475556,1972,NA,15,0,1,0,0,1,0,0,NA,NA,0,1,0,1,NA
Jamaica,1970-1979,Discovery Bay,Dancing Lady,18.47023333,-77.39475556,1972,NA,18,0,1,0,0,1,0,0,NA,NA,0,1,0,1,NA
Jamaica,1970-1979,Discovery Bay,Dancing Lady,18.47023333,-77.39475556,1972,NA,7,1,1,0,0,1,0,0,NA,NA,1,1,0,1,NA
Jamaica,1970-1979,North Coast Jamaica,Chalet Caribe,18.45212222,-77.97160833,1973,NA,9.8,0,0,0,0,1,0,0,NA,NA,0,1,0,0,NA
USVI,1970-1979,St. Croix,Robin Bay,17.78333333,-64.61666667,1977,1977,6 to 10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1980-1984,St. Croix,Salt River Canyon East Wall,17.78333333,-64.61666667,1981,NA,9,0,1,0,1,1,0,1,0,1,1,1,1,1,0
USVI,1980-1984,St. Croix,Salt River Canyon East Wall,17.78333333,-64.61666667,1981,NA,18,0,0,0,1,1,1,1,1,1,1,1,1,1,1
USVI,1980-1984,St. Croix,Salt River Canyon West Wall,17.78333333,-64.61666667,1981,NA,9,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1980-1984,St. Croix,Salt River Canyon West Wall,17.78333333,-64.61666667,1981,NA,18,0,0,0,1,1,1,0,1,1,1,1,1,1,1
USVI,1970-1979,St. Croix,Fancy Point Algal Ridge,17.78333333,-64.61666667,1977,1977,15 to 17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,Discovery Bay,Watertower,18.47023333,-77.39475556,1980,NA,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1970-1979,St. Croix,Fancy Point Algal Ridge,17.78333333,-64.61666667,1977,1977,17 to 42,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,2005-2011,Negril,Little Bay,18.357,-78.345,2011,NA,18,0,0,1,1,1,1,1,1,1,0,1,1,1,1
Jamaica,2005-2011,South Coast Jamaica,Paradise Cove,17.8843,-76.836,2012,NA,15,0,0,1,1,1,0,1,1,0,1,1,1,1,1
Jamaica,1995-1999,Discovery Bay,CARICOMP,18.47023333,-77.39475556,1995,NA,9,0,1,1,1,0,0,0,0,0,1,1,1,1,0
Jamaica,1995-1999,Discovery Bay,CARICOMP,18.47023333,-77.39475556,1996,NA,9,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Jamaica,1995-1999,Discovery Bay,CARICOMP,18.47023333,-77.39475556,1997,NA,9,0,0,1,1,0,0,1,1,0,1,1,1,1,0
Jamaica,1995-1999,Discovery Bay,CARICOMP,18.47023333,-77.39475556,1999,NA,9,0,0,1,1,0,0,0,0,0,1,1,1,1,0
Jamaica,2000-2004,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2000,NA,9,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Jamaica,2000-2004,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2001,NA,9,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Jamaica,2000-2004,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2003,NA,9,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,MONITOR REEF,18.45212222,-77.97160833,2005,NA,9,0,0,1,1,0,0,0,0,0,0,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,MONITOR REEF,18.45212222,-77.97160833,2005,NA,12,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Jamaica,2005-2011,North Coast Jamaica,MONITOR REEF,18.45212222,-77.97160833,2005,NA,15,0,0,1,1,0,0,1,0,0,0,1,1,0,0
Jamaica,2005-2011,North Coast Jamaica,MONITOR REEF,18.45212222,-77.97160833,2005,NA,18,0,0,1,1,0,0,0,1,1,0,1,1,1,0
Jamaica,2005-2011,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2005,NA,9,0,0,1,1,1,0,1,0,0,1,1,1,1,1
Jamaica,2005-2011,North Coast Jamaica,DAIRY BULL,18.47023333,-77.39475556,2005,NA,9,0,1,1,1,1,1,1,1,0,1,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,RIO BUENO,18.481,-77.461,2005,NA,9,0,0,0,1,0,0,1,1,1,0,1,1,1,0
Jamaica,2005-2011,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2006,NA,9,0,0,1,1,1,0,1,1,1,1,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,DAIRY BULL,18.47023333,-77.39475556,2006,NA,9,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,RIO BUENO,18.481,-77.461,2006,NA,9,0,0,0,1,1,0,1,1,0,0,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,PEAR TREE,18.45212222,-77.97160833,2009,NA,10,0,0,1,1,1,1,0,1,1,1,1,1,1,1
Jamaica,2005-2011,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2010,NA,9,0,0,1,1,1,1,1,1,1,1,1,1,1,0
Jamaica,2005-2011,North Coast Jamaica,DAIRY BULL,18.47023333,-77.39475556,2010,NA,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Jamaica,2005-2011,North Coast Jamaica,RIO BUENO,18.481,-77.461,2010,NA,9,1,0,1,1,1,1,0,1,1,1,1,1,1,0
Jamaica,2005-2011,Discovery Bay,CARICOMP,18.47023333,-77.39475556,2011,NA,9,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Jamaica,2005-2011,North Coast Jamaica,DAIRY BULL,18.47023333,-77.39475556,2011,NA,9,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Jamaica,2005-2011,South Coast Jamaica,Drunkenmans Cay,17.8843,-76.836,2011,NA,8,0,0,0,0,1,0,0,0,0,1,1,1,1,0
Barbados,1970-1979,West Coast,Bellair Research Institute Nurse Jetty,13.19952778,-59.64361111,1977,NA,15,0,0,1,1,1,1,1,0,1,0,1,1,1,1
USVI,1970-1979,St. Croix,Shelf Edge ,17.78333333,-64.61666667,1977,1977,10 to 15,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1970-1979,St. Croix,Buck Island Reef,17.78333333,-64.61666667,1977,1977,2 to 6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1970-1979,St. Croix,Buck Island Reef,17.78333333,-64.61666667,1977,1977,10,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1985-1989,Gulf of Campeche,Alacran,22.49,-89.7,1985,NA,20,0,0,1,1,1,1,1,1,1,0,1,0,1,0
Dutch Caribbean,1970-1979,Curacao,Piscaderabaai,12.13078889,-69.01197222,1977,NA,15,0,0,1,1,1,1,1,1,1,0,1,1,1,1
USVI,1970-1979,St. Croix,Salt River Submarine Canyon,17.78333333,-64.61666667,1977,1977,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1970-1979,St. Croix,Salt River Submarine Canyon,17.78333333,-64.61666667,1977,NA,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,1970-1979,Santa Marta,Punta de Betin Morrita Island,11.26752778,-73.72375,1977,NA,15,0,0,0,1,1,1,1,1,1,0,1,0,1,1
USVI,1970-1979,St. Croix,Salt River Submarine Canyon,17.78333333,-64.61666667,1977,1977,>15,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USVI,1985-1989,St. John,Yawzi,18.30701667,-64.72131667,1989,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Newfound,18.30701667,-64.72131667,1990,NA,8,0,1,1,1,1,1,1,0,1,1,1,1,1,1
USVI,1990-1994,St. John,Yawzi,18.30701667,-64.72131667,1990,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Newfound,18.30701667,-64.72131667,1991,NA,8,0,1,1,1,1,1,1,1,1,1,1,1,1,0
USVI,1990-1994,St. John,Yawzi,18.30701667,-64.72131667,1991,NA,12.73,0,0,1,1,1,1,1,1,0,1,1,1,1,0
USVI,1990-1994,St. John,Newfound,18.30701667,-64.72131667,1992,NA,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Yawzi,18.30701667,-64.72131667,1992,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Newfound,18.30701667,-64.72131667,1993,NA,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Yawzi,18.30701667,-64.72131667,1993,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1990-1994,St. John,Newfound,18.30701667,-64.72131667,1994,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,1990-1994,St. John,Yawzi,18.30701667,-64.72131667,1994,NA,12.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Newfound,18.30701667,-64.72131667,1995,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,1995-1999,St. John,Yawzi,18.30701667,-64.72131667,1995,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Newfound,18.30701667,-64.72131667,1996,NA,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Yawzi,18.30701667,-64.72131667,1996,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Yawzi,18.30701667,-64.72131667,1997,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Newfound,18.30701667,-64.72131667,1998,NA,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Yawzi,18.30701667,-64.72131667,1998,NA,12.73,0,0,1,1,1,0,1,1,1,1,1,1,1,1
USVI,1995-1999,St. John,Newfound,18.30701667,-64.72131667,1999,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,1995-1999,St. John,Yawzi,18.30701667,-64.72131667,1999,NA,12.73,0,0,1,1,1,0,1,1,1,1,1,1,1,1
USVI,2000-2004,St. John,Newfound,18.30701667,-64.72131667,2000,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,2000-2004,St. John,Yawzi,18.30701667,-64.72131667,2000,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,2000-2004,St. John,Newfound,18.30701667,-64.72131667,2001,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,2000-2004,St. John,Yawzi,18.30701667,-64.72131667,2001,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
USVI,2000-2004,St. John,Newfound,18.30701667,-64.72131667,2002,NA,8,0,1,1,1,1,1,1,1,0,1,1,1,1,1
USVI,2000-2004,St. John,Yawzi,18.30701667,-64.72131667,2002,NA,12.73,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Cuba,1990-1994,Sabana-Camaguey Archipelago,Cayo Coco,22.564203,-78.395988,1994,1995,10.0-12.0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1995-1999,Little Cayman,Mixing Bowl,19.71473333,-79.95821667,1999,NA,10,NA,1,1,1,1,1,1,0,NA,0,1,1,1,NA
Cayman,1995-1999,Little Cayman,Nancys Cup of Tea,19.71473333,-79.95821667,1999,NA,10,NA,1,1,1,1,0,1,0,NA,0,1,1,1,NA
Cayman,2000-2004,Little Cayman,Jigsaw Puzzle,19.71473333,-79.95821667,2004,NA,10,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA
Cayman,2005-2011,Little Cayman,Jigsaw Puzzle,19.71473333,-79.95821667,2011,NA,10,NA,1,1,1,1,0,0,1,NA,1,1,1,1,NA
Cuba,2005-2011,Bay of Pigs,Cueva Peces,22.166266,-81.138273,2010,NA,10,0,0,0,1,0,0,0,0,NA,0,1,0,0,NA
Cuba,2005-2011,Bay of Pigs,Ebano,22.166266,-81.138273,2010,NA,11,0,0,0,0,0,0,0,0,NA,0,1,0,0,NA
Cuba,2005-2011,Bay of Pigs,Punta Perdiz,22.166266,-81.138273,2010,NA,8,0,0,0,0,0,0,0,0,NA,0,1,0,0,NA
Cuba,2005-2011,Jardines de la Reina,Anclita,21.71307,-79.99433,2011,NA,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Cuba,2005-2011,Jardines de la Reina,Cueva Pulpo,21.71307,-79.99433,2011,NA,11,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Cuba,2005-2011,Jardines de la Reina,El Peruano,21.71307,-79.99433,2011,NA,11,0,0,1,1,1,1,1,1,0,1,1,1,1,1
Cuba,2005-2011,Jardines de la Reina,Five Sea,21.71307,-79.99433,2011,NA,11,0,0,1,1,1,0,1,1,0,1,1,1,1,1
Cuba,2005-2011,Jardines de la Reina,Pipin,21.71307,-79.99433,2011,NA,16,0,0,1,1,1,0,1,1,1,1,1,1,1,1
Cuba,2005-2011,Bay of Pigs,Cueva Peces,22.166266,-81.138273,2011,NA,10,0,0,1,1,1,0,1,0,0,1,1,1,1,1
Cuba,2005-2011,Bay of Pigs,Punta Perdiz,22.166266,-81.138273,2011,NA,8,0,0,1,1,1,1,1,0,1,1,1,1,1,1
Bahamas,2005-2011,Abaco,Channel,26.63715,-77.0385,2010,NA,9,0,0,1,1,1,0,1,0,1,1,1,1,1,0
Bahamas,2005-2011,Abaco,Little Harbor,26.63715,-77.0385,2010,NA,12,1,0,0,1,1,0,1,0,0,1,1,1,1,0
Bahamas,2005-2011,Abaco,Man o War,26.63715,-77.0385,2010,NA,10,0,0,0,1,1,0,1,0,0,1,1,1,1,0
Bahamas,2005-2011,Abaco,Sandy Point,26.63715,-77.0385,2010,NA,9,0,0,1,1,1,0,0,1,0,1,0,1,1,0
Bahamas,2005-2011,Abaco,Fowls Cay,26.63715,-77.0385,2011,NA,8,1,0,0,1,0,0,1,0,0,1,1,1,1,0
Bahamas,2005-2011,Abaco,Guana Cay,26.63715,-77.0385,2011,NA,11,0,0,0,1,0,0,1,0,0,1,1,1,0,0
Bahamas,2005-2011,Abaco,Little Harbor,26.63715,-77.0385,2011,NA,12,1,0,1,1,0,0,1,0,0,1,0,1,1,1
Bahamas,2005-2011,Abaco,Man o War,26.63715,-77.0385,2011,NA,10,0,0,0,1,0,0,1,0,0,1,1,1,1,0
Bahamas,2005-2011,Abaco,Pelican Cay,26.63715,-77.0385,2011,NA,8,1,0,1,1,0,0,1,0,0,1,1,1,1,0
Bahamas,2005-2011,Abaco,Rocky Point,26.63715,-77.0385,2011,NA,11,1,0,1,1,0,0,1,0,0,1,0,1,1,0
USVI,1970-1979,St. Croix,"Buck Island, Forereef Slope (north)",17.78333333,-64.61666667,1976,NA,8.5,1,0,0,1,0,0,1,0,0,1,0,1,1,0
USVI,1970-1979,St. Croix,"Buck Island, Rich Bank ",17.78333333,-64.61666667,1976,NA,13.5,0,1,1,1,1,1,1,0,0,0,1,1,1,1
Venezuela,1960-1969,Venezuela,Gulf of Cariaco,10.525408,-63.956094,1968,1971,3.0-7.0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,1960-1969,Venezuela,Gulf of Cariaco,10.525408,-63.956094,1968,1971,7.0-10.0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,1960-1969,Venezuela,Gulf of Cariaco,10.525408,-63.956094,1968,1971,10.0-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1995-1999,Yucatan Peninsula,MesoAmerican Reef System,20.188832,-87.410461,1999,2000,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1995-1999,Yucatan Peninsula,MesoAmerican Reef System,20.188832,-87.410461,1999,2000,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC86-1,NA,NA,-1938,-1738,-1.08,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,North Coast Jamaica,East,18.45212222,-77.97160833,1982,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,North Coast Jamaica,Pear Tree Bottom,18.45212222,-77.97160833,1982,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,Montego Bay,Montego Bay Airport,18.462512,-77.950237,1982,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,Discovery Bay,Dancing Lady,18.47023333,-77.39475556,1982,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,Discovery Bay,Upper Buoy,18.47023333,-77.39475556,1982,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,North Coast Jamaica,East,18.45212222,-77.97160833,1984,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,North Coast Jamaica,Pear Tree Bottom,18.45212222,-77.97160833,1984,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1980-1984,Montego Bay,Montego Bay Airport,18.462512,-77.950237,1984,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,East,18.45212222,-77.97160833,1985,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,Pear Tree Bottom,18.45212222,-77.97160833,1985,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,Montego Bay,Montego Bay Airport,18.462512,-77.950237,1985,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,East,18.45212222,-77.97160833,1986,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,Pear Tree Bottom,18.45212222,-77.97160833,1986,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,Montego Bay,Montego Bay Airport,18.462512,-77.950237,1986,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,East,18.45212222,-77.97160833,1987,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,North Coast Jamaica,Pear Tree Bottom,18.45212222,-77.97160833,1987,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1985-1989,Montego Bay,Montego Bay Airport,18.462512,-77.950237,1987,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC94-1,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC94-2,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC95-1,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC95-2,NA,NA,367,567,9.75,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC95-3,NA,NA,847,1007,10.02,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - CC95-4,NA,NA,-1653,-1453,2.64,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - USGS-CK77-7,NA,NA,-1263,-763,13.72,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1970-1979,Belize,Central Shelf Lagoon,16.10412,-88.32987,1970,1979,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1970-1979,Belize,Central Shelf Lagoon,16.10412,-88.32987,1978,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay ,NA,NA,-6998,-4998,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1980-1984,Belize,Central Shelf Lagoon,16.10412,-88.32987,1980,1985,2.0 - 15.0 ,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1985-1989,Belize,Central Shelf Lagoon,16.10412,-88.32987,1985,NA,2.0 - 15.0 ,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Florida,1985-1989,Biscayne,Triumph Reef,25.38668333,-80.16298333,1989,NA,6,0,NA,1,1,1,0,1,NA,NA,1,1,1,1,NA
Belize,1990-1994,Belize,Central Shelf Lagoon,16.10412,-88.32987,1991,1997,3.0 - 15.0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay North - Core 95-4,NA,NA,-1228,-1028,5.57,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Cat Cay - Core 97-3,NA,NA,1432,1572,10.4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Tarpum Cay North  - 97-7,NA,NA,1062,1182,10.52,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Elbow Cays - Core 97-8,NA,NA,462,542,5.58,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Lagoon Cays - Core 97-9,NA,NA,1202,1342,7.57,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Quamino Cay -  Core 97-10,NA,NA,652,792,6.27,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,1980-1984,Cahuita National Park,Meager Shoal,9.741363,-82.840551,1981,NA,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,1990-1994,Cahuita National Park,Meager Shoal,9.741363,-82.840551,1993,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Crawl Cay - Core 97-11,NA,NA,-738,-598,6.48,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Bakers Rendezvous - Core 97-12,NA,NA,1472,1592,7.2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2000-2004,Yucatan,near Akumal (Las redes+ Morgans reef + Media Luna),20.10583,-87.45944,2000,NA,19,0,1,1,1,1,1,1,1,NA,1,1,1,1,NA
Mexico,2000-2004,Yucatan,near Akumal (Las redes+ Morgans reef + Media Luna),20.10583,-87.45944,2000,NA,13,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA
Belize,Holocene,Belize,Manatee Cay - Core 97-13,NA,NA,1422,1542,7.11,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,Channel Cay South - Core 97-14,NA,NA,962,1102,7.34,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Belize,East Shoal - Core 97-15,NA,NA,1322,1402,4.89,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1990-1994,Barbados,Bellairs Research Institute,13.19138333,-59.64076944,1992,NA,10,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Barbados,1990-1994,Barbados,Brighton,13.19138333,-59.64076944,1992,NA,10,0,0,1,1,0,0,0,0,0,1,1,1,1,0
Barbados,1990-1994,Barbados,Fitts Village,13.19138333,-59.64076944,1992,NA,5,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Barbados,1990-1994,Barbados,Greensleeves,13.19138333,-59.64076944,1992,NA,5,0,0,1,1,1,0,1,1,0,1,1,1,1,0
Barbados,1990-1994,Barbados,Sandridge,13.19138333,-59.64076944,1992,NA,10,0,0,1,1,1,0,1,1,1,1,1,1,1,0
Barbados,1990-1994,Barbados,Sandy Lane,13.19138333,-59.64076944,1992,NA,5,1,0,1,1,1,0,1,1,0,1,1,1,1,0
Barbados,1990-1994,Barbados,Spring Garden,13.19138333,-59.64076944,1992,NA,10,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Belize,Holocene,Belize,Spruce Cay - Core 97-16,NA,NA,-278,-158,4.25,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
