Country,FigTimeBin,LocationIsland,ReefSiteLocality,Lat,Long,StartYearAD,EndYearAD,StudyDepth,ApalmPres,AcervPres,BranchPoriPres,AgarPres,CavPres,ColpPres,DiplPres,MadrPres,MeanPres,MillPres,OrbiPres,PastrPres,SidePres,StephPres
Panama,1990-1994,San Blas,w17,9.55,-78.94916667,1994,NA,2.591,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1990-1994,San Blas,wb4,9.55,-78.94916667,1993,NA,1.219,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Panama,1990-1994,San Blas,wb4,9.55,-78.94916667,1994,NA,1.219,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,1999,NA,1.524,0,1,1,1,1,1,1,1,0,1,1,1,1,1
Panama,1995-1999,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,1999,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,1995-1999,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,1999,NA,1.219,1,1,1,1,0,1,1,1,0,1,1,1,1,0
Panama,1995-1999,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,1999,NA,0.914,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Panama,1995-1999,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,1999,NA,2.81925,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,1995-1999,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,1999,NA,1.0665,0,0,1,0,0,1,1,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,eb13,9.55,-78.94916667,1995,NA,3.2765,1,0,1,1,0,1,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,eb13,9.55,-78.94916667,1996,NA,3.2765,1,0,1,1,0,1,1,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,eb13,9.55,-78.94916667,1997,NA,3.2765,1,0,1,0,0,1,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,eb13,9.55,-78.94916667,1998,NA,3.2765,1,0,1,1,0,1,1,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,eb17,9.55,-78.94916667,1995,NA,1.9815,1,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb17,9.55,-78.94916667,1996,NA,1.9815,1,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb17,9.55,-78.94916667,1997,NA,1.9815,1,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb17,9.55,-78.94916667,1998,NA,1.9815,1,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb30,9.55,-78.94916667,1995,NA,3.353,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb30,9.55,-78.94916667,1996,NA,3.353,0,0,1,0,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,eb30,9.55,-78.94916667,1997,NA,3.353,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,eb30,9.55,-78.94916667,1998,NA,3.353,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,Guigalatupu,9.55,-78.94916667,1995,NA,4.49575,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Panama,1995-1999,San Blas,Guigalatupu,9.55,-78.94916667,1996,NA,4.49575,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Panama,1995-1999,San Blas,Guigalatupu,9.55,-78.94916667,1997,NA,4.49575,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Panama,1995-1999,San Blas,Guigalatupu,9.55,-78.94916667,1998,NA,4.49575,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Panama,1995-1999,San Blas,nl3,9.55,-78.94916667,1995,NA,2.972,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,nl3,9.55,-78.94916667,1996,NA,2.972,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,nl3,9.55,-78.94916667,1997,NA,2.972,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,nl3,9.55,-78.94916667,1998,NA,2.972,0,0,1,0,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,pf6,9.55,-78.94916667,1995,NA,2.7435,0,0,1,1,0,0,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,pf6,9.55,-78.94916667,1996,NA,2.7435,0,1,1,0,0,0,1,0,0,1,0,1,1,1
Panama,1995-1999,San Blas,pf6,9.55,-78.94916667,1997,NA,2.7435,0,1,1,0,0,1,1,0,0,1,0,1,1,1
Panama,1995-1999,San Blas,pf6,9.55,-78.94916667,1998,NA,2.7435,0,0,1,0,1,1,1,0,0,1,0,1,1,1
Panama,1995-1999,San Blas,pt2,9.55,-78.94916667,1995,NA,2.36225,0,0,1,0,0,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pt2,9.55,-78.94916667,1996,NA,2.36225,0,0,1,0,0,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pt2,9.55,-78.94916667,1997,NA,2.36225,0,0,1,0,0,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pt2,9.55,-78.94916667,1998,NA,2.36225,0,0,1,0,0,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pt31,9.55,-78.94916667,1995,NA,2.134,1,0,1,0,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,pt31,9.55,-78.94916667,1996,NA,2.134,0,0,1,0,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,pt31,9.55,-78.94916667,1997,NA,2.134,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,pt31,9.55,-78.94916667,1998,NA,2.134,0,0,1,0,1,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,pv21,9.55,-78.94916667,1995,NA,3.5055,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Panama,1995-1999,San Blas,pv21,9.55,-78.94916667,1996,NA,3.5055,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Panama,1995-1999,San Blas,pv21,9.55,-78.94916667,1997,NA,3.5055,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Panama,1995-1999,San Blas,pv21,9.55,-78.94916667,1998,NA,3.5055,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Panama,1995-1999,San Blas,pv23,9.55,-78.94916667,1995,NA,2.4385,0,0,1,0,1,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv23,9.55,-78.94916667,1996,NA,2.4385,0,0,1,0,1,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv23,9.55,-78.94916667,1997,NA,2.4385,0,0,1,0,1,0,1,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv23,9.55,-78.94916667,1998,NA,2.4385,0,0,1,0,1,0,0,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv40,9.55,-78.94916667,1995,NA,4.7245,1,0,1,1,1,0,1,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv40,9.55,-78.94916667,1996,NA,4.7245,1,0,1,1,1,0,1,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,pv40,9.55,-78.94916667,1997,NA,4.7245,1,0,1,1,1,0,1,0,1,1,0,1,1,1
Panama,1995-1999,San Blas,pv40,9.55,-78.94916667,1998,NA,4.7245,1,0,1,0,1,0,1,0,1,1,1,1,1,1
Panama,1995-1999,San Blas,pv42,9.55,-78.94916667,1995,NA,4.7245,1,0,1,1,1,0,1,0,0,1,0,1,1,1
Panama,1995-1999,San Blas,pv42,9.55,-78.94916667,1996,NA,4.7245,1,1,1,1,1,0,1,0,0,1,0,1,1,1
Panama,1995-1999,San Blas,pv42,9.55,-78.94916667,1997,NA,4.7245,1,0,1,1,1,1,1,0,1,1,0,1,1,1
Panama,1995-1999,San Blas,pv42,9.55,-78.94916667,1998,NA,4.7245,1,1,1,1,1,1,1,0,0,1,0,1,1,0
Panama,1995-1999,San Blas,pv7,9.55,-78.94916667,1995,NA,3.048,0,1,1,0,1,1,1,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,pv7,9.55,-78.94916667,1996,NA,3.048,0,1,1,0,1,1,1,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,pv7,9.55,-78.94916667,1997,NA,3.048,0,1,1,0,1,1,1,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,pv7,9.55,-78.94916667,1998,NA,3.048,0,1,1,0,1,1,1,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,Sail Rock,9.55,-78.94916667,1995,NA,4.724,0,0,1,1,0,1,0,0,1,1,1,1,0,0
Panama,1995-1999,San Blas,Sail Rock,9.55,-78.94916667,1996,NA,4.724,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,Sail Rock,9.55,-78.94916667,1997,NA,4.724,0,0,1,1,0,1,0,0,1,1,1,1,1,0
Panama,1995-1999,San Blas,Sail Rock,9.55,-78.94916667,1998,NA,4.724,0,0,1,1,0,1,0,0,1,1,1,1,1,0
Panama,1995-1999,San Blas,u2,9.55,-78.94916667,1995,NA,0.4575,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,u2,9.55,-78.94916667,1996,NA,0.4575,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,u2,9.55,-78.94916667,1997,NA,0.4575,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,u2,9.55,-78.94916667,1998,NA,0.4575,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,Ulaksukun,9.55,-78.94916667,1995,NA,4.115,0,0,1,1,0,1,0,1,1,1,1,1,1,0
Panama,1995-1999,San Blas,Ulaksukun,9.55,-78.94916667,1996,NA,4.115,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,1995-1999,San Blas,Ulaksukun,9.55,-78.94916667,1997,NA,4.115,0,0,1,1,0,1,0,0,1,1,0,1,1,0
Panama,1995-1999,San Blas,Ulaksukun,9.55,-78.94916667,1998,NA,4.115,0,0,1,0,0,1,0,1,0,1,0,1,1,0
Panama,1995-1999,San Blas,w17,9.55,-78.94916667,1995,NA,2.591,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,w17,9.55,-78.94916667,1996,NA,2.591,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,w17,9.55,-78.94916667,1997,NA,2.591,0,0,1,1,0,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,w17,9.55,-78.94916667,1998,NA,2.591,0,0,1,0,0,1,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,wb4,9.55,-78.94916667,1995,NA,1.219,0,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,1995-1999,San Blas,wb4,9.55,-78.94916667,1996,NA,2.591,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,1995-1999,San Blas,wb4,9.55,-78.94916667,1997,NA,1.219,0,0,1,0,1,0,1,0,0,1,1,1,1,0
Panama,1995-1999,San Blas,wb4,9.55,-78.94916667,1998,NA,1.219,0,0,1,0,1,0,1,0,0,1,1,1,1,1
Panama,2000-2004,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2000,NA,1.524,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2001,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2002,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2003,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2004,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2000,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2001,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2002,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2003,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2004,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2000,NA,1.219,1,0,1,1,0,0,1,0,0,1,0,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2001,NA,1.219,1,0,1,1,1,0,1,0,0,1,0,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2002,NA,1.219,1,0,1,1,0,1,1,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2003,NA,1.219,1,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2004,NA,1.219,1,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2000,NA,0.914,1,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2001,NA,0.914,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2002,NA,0.914,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2003,NA,0.914,0,0,1,1,0,1,0,1,0,1,1,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2004,NA,0.914,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2000,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2001,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2002,NA,2.81925,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2003,NA,2.81925,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2004,NA,2.81925,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,2000-2004,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2000,NA,1.0665,0,0,1,1,0,1,1,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2001,NA,1.0665,0,0,1,1,0,1,1,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2002,NA,1.0665,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2003,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2000-2004,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2004,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2000-2004,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2000,NA,2.8955,1,0,1,1,1,0,1,1,0,1,1,1,1,1
Panama,2000-2004,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2001,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2000-2004,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2002,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2000-2004,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2003,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2000-2004,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2004,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2005-2011,Bocas del Toro,Bastimento Norte,9.347777778,-82.16916667,2008,NA,2.8955,0,0,0,1,0,0,1,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Bastimento Norte,9.347777778,-82.16916667,2010,NA,2.8955,0,0,0,1,0,0,1,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Bastimento Norte,9.347777778,-82.16916667,2011,NA,2.8955,0,0,0,1,0,0,1,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2005,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2006,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2007,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2008,NA,1.524,0,0,1,1,1,1,1,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2009,NA,1.524,0,0,1,1,0,1,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2010,NA,1.524,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Agua,9.347777778,-82.16916667,2011,NA,1.524,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2005,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2006,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2007,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2008,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2009,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2010,NA,1.219,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Cayo Roldan,9.347777778,-82.16916667,2011,NA,1.219,0,0,1,1,0,1,0,0,0,0,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2005,NA,1.219,1,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2006,NA,1.219,1,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2007,NA,1.219,1,0,1,1,0,1,1,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2008,NA,1.219,1,0,1,0,0,1,1,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2009,NA,1.219,1,0,1,0,0,1,1,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2010,NA,1.219,1,0,1,0,0,1,1,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Bastimento,9.347777778,-82.16916667,2011,NA,1.219,1,0,1,1,0,1,1,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2005,NA,0.914,0,0,1,1,0,1,0,1,0,1,1,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2006,NA,0.914,0,0,1,0,0,0,0,0,0,1,1,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2007,NA,0.914,0,0,1,1,0,1,0,0,0,1,1,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2008,NA,0.914,0,0,1,1,0,1,0,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2009,NA,0.914,0,0,1,0,0,0,0,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2010,NA,0.914,0,0,1,0,0,1,0,1,0,0,1,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Colon,9.347777778,-82.16916667,2011,NA,0.914,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2005,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2006,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2007,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2008,NA,2.81925,0,0,1,1,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2009,NA,2.81925,0,0,1,0,0,1,0,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2010,NA,2.81925,0,0,1,0,0,1,0,1,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Cristobal Sureste,9.347777778,-82.16916667,2011,NA,2.81925,0,0,1,1,0,1,0,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2005,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2006,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2007,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2008,NA,1.0665,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2009,NA,1.0665,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2010,NA,1.0665,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Isla Solarte (Cayo Buttonwood),9.347777778,-82.16916667,2011,NA,1.0665,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Panama,2005-2011,Bocas del Toro,Peninsula Valiente,9.347777778,-82.16916667,2008,NA,4.572,0,0,1,1,1,1,0,1,1,1,1,1,1,1
Panama,2005-2011,Bocas del Toro,Peninsula Valiente,9.347777778,-82.16916667,2009,NA,4.572,0,0,1,1,1,1,0,1,0,1,1,1,1,1
Panama,2005-2011,Bocas del Toro,Peninsula Valiente,9.347777778,-82.16916667,2010,NA,4.572,0,0,1,1,1,1,0,1,0,1,1,1,1,1
Panama,2005-2011,Bocas del Toro,Peninsula Valiente,9.347777778,-82.16916667,2011,NA,4.572,0,0,1,0,1,1,0,1,1,1,1,1,1,1
Panama,2005-2011,Bocas del Toro,Punta Gallinazo,9.347777778,-82.16916667,2008,NA,2.286,0,1,1,0,1,0,0,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Punta Gallinazo,9.347777778,-82.16916667,2009,NA,2.286,0,1,1,0,1,0,0,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Punta Gallinazo,9.347777778,-82.16916667,2010,NA,2.286,0,0,1,0,1,0,0,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Punta Gallinazo,9.347777778,-82.16916667,2011,NA,2.286,1,0,1,1,1,0,0,0,0,1,0,1,1,0
Panama,2005-2011,Bocas del Toro,Tobobe,9.347777778,-82.16916667,2008,NA,4.572,1,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Tobobe,9.347777778,-82.16916667,2009,NA,4.572,1,0,1,0,1,0,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Tobobe,9.347777778,-82.16916667,2010,NA,4.572,1,0,1,0,1,0,1,0,0,1,1,1,1,0
Panama,2005-2011,Bocas del Toro,Tobobe,9.347777778,-82.16916667,2011,NA,4.572,1,0,1,1,1,0,1,0,0,1,1,1,1,0
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2005,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2006,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2008,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2009,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2010,NA,2.8955,1,0,1,0,1,0,1,1,0,1,1,1,1,1
Panama,2005-2011,Costa Arriba,Doncella Reef,9.583252778,-79.666625,2011,NA,2.8955,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Panama,2000-2004,Costa Arriba,Galeta,9.583252778,-79.666625,2000,NA,2.8955,1,0,1,0,0,0,1,0,0,1,0,1,1,0
Panama,2000-2004,Costa Arriba,Galeta,9.583252778,-79.666625,2001,NA,2.8955,0,0,1,1,0,0,1,0,0,1,0,1,1,0
Panama,2000-2004,Costa Arriba,Galeta,9.583252778,-79.666625,2002,NA,2.8955,0,0,1,1,0,0,1,0,0,1,0,1,1,0
Panama,2000-2004,Costa Arriba,Galeta,9.583252778,-79.666625,2003,NA,2.8955,1,0,1,1,0,0,1,0,0,1,0,1,1,0
